CMS Unit ID,AAT BroaderTerm,Broader Term - URIs,Primary Unit Identifier,Title
11213354,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.314.6,Sample
11213335,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.357.5,Disk (object genre)
11213329,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.380.21,Artifact (object genre)
11213259,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.385.7,Sample
11213292,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.390.14,Sample
11213253,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.393.1,Brick
11213315,fasteners,http://vocab.getty.edu/aat/300036363,317.422.2,Buckle (strap accessory)
11213348,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.153B.11,Sample
11213328,Components (hierarchy name),http://vocab.getty.edu/aat/300241490,317.331A.10,Handle
11213330,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.6B.2,Sample
11213267,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.6B.8,Sample
11213714,fasteners,http://vocab.getty.edu/aat/300036363,317,Button (fastener)
11213715,fasteners,http://vocab.getty.edu/aat/300036363,317,Button (fastener)
11213427,fasteners,http://vocab.getty.edu/aat/300036363,317,Button (fastener)
11213712,fasteners,http://vocab.getty.edu/aat/300036363,317,Button (fastener)
11213713,fasteners,http://vocab.getty.edu/aat/300036363,317,Button (fastener)
11213472,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317,Gunflint
11213514,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317,Fragment (object portion)
11213603,fasteners,http://vocab.getty.edu/aat/300036363,317,Button (fastener)
11213719,fasteners,http://vocab.getty.edu/aat/300036363,317,Button (fastener)
11213716,fasteners,http://vocab.getty.edu/aat/300036363,317,Button (fastener)
11213717,fasteners,http://vocab.getty.edu/aat/300036363,317,Button (fastener)
11213710,fasteners,http://vocab.getty.edu/aat/300036363,317,Button (fastener)
11213711,fasteners,http://vocab.getty.edu/aat/300036363,317,Button (fastener)
11213515,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317,Strip (object genre)
11213709,fasteners,http://vocab.getty.edu/aat/300036363,317,Button (fastener)
11213481,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317,Percussion cap
11213718,fasteners,http://vocab.getty.edu/aat/300036363,317,Button (fastener)
11213769,Components (hierarchy name),http://vocab.getty.edu/aat/300241490,317,Sherd
11213604,fasteners,http://vocab.getty.edu/aat/300036363,317.2.1,Button (fastener)
11213374,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.4.10,Container (receptacle)
11213371,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.5.4,Fragment (object portion)
11213523,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.13.1,Arrowhead
11213373,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.13.15,Strip (object genre)
11213397,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.13.16,Fragment (object portion)
11213517,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.14.1,Firearm component
11213450,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.14.2,Gunflint
11213605,fasteners,http://vocab.getty.edu/aat/300036363,317.15.1,Button (fastener)
11213362,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.16.10,Fragment (object portion)
11213376,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.16.11,Fragment (object portion)
11213606,fasteners,http://vocab.getty.edu/aat/300036363,317.18.1,Button (fastener)
11213495,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.20.20,Strip (object genre)
11213361,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.23.15,Fragment (object portion)
11213377,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.23.16,Fragment (object portion)
11213772,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.23.18,Sample
11213406,fasteners,http://vocab.getty.edu/aat/300036363,317.26.1,Button (fastener)
11213738,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.26.3,Thimble
11213607,fasteners,http://vocab.getty.edu/aat/300036363,317.28.1,Button (fastener)
11213375,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.31.16,Fragment (object portion)
11213563,fasteners,http://vocab.getty.edu/aat/300036363,317.33.1,Button (fastener)
11213737,fasteners,http://vocab.getty.edu/aat/300036363,317.33.2,Straight pin
11213378,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.34.2,Fragment (object portion)
11213379,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.34.3,Fragment (object portion)
11213380,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.34.4,Fragment (object portion)
11213381,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.34.5,Fragment (object portion)
11213608,fasteners,http://vocab.getty.edu/aat/300036363,317.37.1,Button (fastener)
11213564,fasteners,http://vocab.getty.edu/aat/300036363,317.39.1,Button (fastener)
11213451,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.39.3,Gunflint
11213496,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.39.30,Strip (object genre)
11213561,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.41.23,Primer (explosive equipment)
11213609,fasteners,http://vocab.getty.edu/aat/300036363,317.43.1,Button (fastener)
11213535,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.45.1,Cartridge (ammunition)
11213524,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.46.1,Minie ball
11213610,fasteners,http://vocab.getty.edu/aat/300036363,317.46.2,Button (fastener)
11213382,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.48.8,Container (receptacle)
11213383,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.51.7,Fragment (object portion)
11213499,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.53.1,Fragment (object portion)
11213721,Recreational Artifacts (hierarchy name ),http://vocab.getty.edu/aat/300136012,317.55.4,Marble (game piece)
11213385,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.55.21,Strip (object genre)
11213566,fasteners,http://vocab.getty.edu/aat/300036363,317.56.2,Button (fastener)
11213770,Components (hierarchy name),http://vocab.getty.edu/aat/300241490,317.57.4,Sherd
11213612,fasteners,http://vocab.getty.edu/aat/300036363,317.63.1,Button (fastener)
11213534,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.65.1,Cartridge (ammunition)
11213613,fasteners,http://vocab.getty.edu/aat/300036363,317.66.1,Button (fastener)
11213482,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.74.1,Cartridge (ammunition)
11213452,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.74.2,Gunflint
11213407,fasteners,http://vocab.getty.edu/aat/300036363,317.78.1,Button (fastener)
11213526,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.80.1,Cartridge (ammunition)
11213747,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.80.5,Brush (implement)
11213386,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.81.5,Fragment (object portion)
11213387,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.81.16,Fragment (object portion)
11213388,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.83.8,Fragment (object portion)
11213760,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.85.1,Toothpick
11213614,fasteners,http://vocab.getty.edu/aat/300036363,317.85.2,Button (fastener)
11213453,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.86.2,Gunflint
11213536,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.92.4,Cartridge (ammunition)
11213722,Sound Devices (hierarchy name),http://vocab.getty.edu/aat/300041619,317.94.1,Key (sound device component)
11213565,fasteners,http://vocab.getty.edu/aat/300036363,317.98.1,Button (fastener)
11213560,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.98.5,Cartridge (ammunition)
11213567,fasteners,http://vocab.getty.edu/aat/300036363,317.99.1,Button (fastener)
11213454,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.101.7,Gunflint
11213734,Recreational Artifacts (hierarchy name ),http://vocab.getty.edu/aat/300136012,317.103.1,Domino (game piece)
11213455,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.107.15,Gunflint
11213755,Components (hierarchy name),http://vocab.getty.edu/aat/300241490,317.107.16,Handle
11213357,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.109.7,Fragment (object portion)
11213500,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.109.8,Fragment (object portion)
11213395,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.114.1,Fragment (object portion)
11213743,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.115.1,Artifact
11213615,fasteners,http://vocab.getty.edu/aat/300036363,317.115.2,Button (fastener)
11213616,fasteners,http://vocab.getty.edu/aat/300036363,317.116.1,Button (fastener)
11213527,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.117.1,Cartridge (ammunition)
11213568,fasteners,http://vocab.getty.edu/aat/300036363,317.119.1,Button (fastener)
11213617,fasteners,http://vocab.getty.edu/aat/300036363,317.119.2,Button (fastener)
11213618,fasteners,http://vocab.getty.edu/aat/300036363,317.119.3,Button (fastener)
11213569,fasteners,http://vocab.getty.edu/aat/300036363,317.124.1,Button (fastener)
11213408,fasteners,http://vocab.getty.edu/aat/300036363,317.124.2,Button (fastener)
11213528,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.124.5,Cartridge (ammunition)
11213529,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.124.6,Cartridge (ammunition)
11213358,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.127.10,Strip (object genre)
11213570,fasteners,http://vocab.getty.edu/aat/300036363,317.128.1,Button (fastener)
11213571,fasteners,http://vocab.getty.edu/aat/300036363,317.130.1,Button (fastener)
11213409,fasteners,http://vocab.getty.edu/aat/300036363,317.133.1,Button (fastener)
11213410,fasteners,http://vocab.getty.edu/aat/300036363,317.133.2,Button (fastener)
11213411,fasteners,http://vocab.getty.edu/aat/300036363,317.133.3,Button (fastener)
11213572,fasteners,http://vocab.getty.edu/aat/300036363,317.135.1,Button (fastener)
11213573,fasteners,http://vocab.getty.edu/aat/300036363,317.135.2,Button (fastener)
11213619,fasteners,http://vocab.getty.edu/aat/300036363,317.135.4,Button (fastener)
11213620,fasteners,http://vocab.getty.edu/aat/300036363,317.135.5,Button (fastener)
11213621,fasteners,http://vocab.getty.edu/aat/300036363,317.140.1,Button (fastener)
11213501,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.142.10,Fragment
11213502,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.142.13,Primer (explosive equipment)
11213622,fasteners,http://vocab.getty.edu/aat/300036363,317.143.1,Button (fastener)
11213623,fasteners,http://vocab.getty.edu/aat/300036363,317.144.1,Button (fastener)
11213624,fasteners,http://vocab.getty.edu/aat/300036363,317.145.1,Button (fastener)
11213389,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.149.1,Fragment
11213625,fasteners,http://vocab.getty.edu/aat/300036363,317.156.1,Button (fastener)
11213574,fasteners,http://vocab.getty.edu/aat/300036363,317.157.2,Button (fastener)
11213483,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.158.1,Ball (bullet)
11213723,Recreational Artifacts (hierarchy name ),http://vocab.getty.edu/aat/300136012,317.164.1,Marble (game piece)
11213724,Recreational Artifacts (hierarchy name ),http://vocab.getty.edu/aat/300136012,317.165.1,Porcelain doll
11213359,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.171.1,Fragment (object portion)
11213537,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.173.1,Cartridge (ammunition)
11213538,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.173.2,Cartridge (ammunition)
11213539,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.173.4,Cartridge (ammunition)
11213540,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.173.5,Cartridge (ammunition)
11213541,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.173.6,Cartridge (ammunition)
11213542,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.173.7,Cartridge (ammunition)
11213543,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.173.8,Cartridge (ammunition)
11213544,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.173.9,Cartridge (ammunition)
11213545,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.173.10,Cartridge (ammunition)
11213546,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.173.11,Cartridge (ammunition)
11213547,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.173.12,Cartridge (ammunition)
11213548,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.173.13,Cartridge (ammunition)
11213549,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.173.14,Cartridge (ammunition)
11213550,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.173.15,Cartridge (ammunition)
11213551,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.173.16,Cartridge (ammunition)
11213552,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.173.17,Cartridge (ammunition)
11213553,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.173.18,Cartridge (ammunition)
11213575,fasteners,http://vocab.getty.edu/aat/300036363,317.173.19,Button (fastener)
11213754,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.173.22,Comb (grooming tool)
11213626,fasteners,http://vocab.getty.edu/aat/300036363,317.173.23,Button (fastener)
11213576,fasteners,http://vocab.getty.edu/aat/300036363,317.173.24,Button (fastener)
11213725,Sound Devices (hierarchy name),http://vocab.getty.edu/aat/300041619,317.173.25,Key (sound device component)
11213726,Sound Devices (hierarchy name),http://vocab.getty.edu/aat/300041619,317.173.26,Key (sound device component)
11213727,Sound Devices (hierarchy name),http://vocab.getty.edu/aat/300041619,317.173.27,Key (sound device component)
11213728,Sound Devices (hierarchy name),http://vocab.getty.edu/aat/300041619,317.173.28,Key (sound device component)
11213729,Sound Devices (hierarchy name),http://vocab.getty.edu/aat/300041619,317.173.35,Key (sound device component)
11213753,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.173.37,Comb (grooming tool)
11213577,fasteners,http://vocab.getty.edu/aat/300036363,317.174.1,Button (fastener)
11213627,fasteners,http://vocab.getty.edu/aat/300036363,317.176.1,Button (fastener)
11213628,fasteners,http://vocab.getty.edu/aat/300036363,317.176.2,Button (fastener)
11213730,Sound Devices (hierarchy name),http://vocab.getty.edu/aat/300041619,317.176.3,Key (sound device component)
11213554,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.177.1,Cartridge (ammunition)
11213629,fasteners,http://vocab.getty.edu/aat/300036363,317.178.1,Button (fastener)
11213503,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.178.20,Disk (object genre)
11213484,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.183.1,Ball (bullet)
11213530,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.184.2,Cartridge (ammunition)
11213360,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.185.16,Strip (object genre)
11213752,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.186.10,Pocket knife
11213630,fasteners,http://vocab.getty.edu/aat/300036363,317.189.1,Button (fastener)
11213631,fasteners,http://vocab.getty.edu/aat/300036363,317.189.2,Button (fastener)
11213428,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.198.1,Scabbard
11213429,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.202.4,Scabbard
11213398,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.202.11,Fragment (object portion)
11213578,fasteners,http://vocab.getty.edu/aat/300036363,317.205.2,Button (fastener)
11213632,fasteners,http://vocab.getty.edu/aat/300036363,317.205.3,Button (fastener)
11213504,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.205.21,Fragment (object portion)
11213579,fasteners,http://vocab.getty.edu/aat/300036363,317.207.2,Button (fastener)
11213633,fasteners,http://vocab.getty.edu/aat/300036363,317.207.3,Button (fastener)
11213557,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.207.46,Cartridge (ammunition)
11213505,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.207.47,Fragment (object portion)
11213771,Components (hierarchy name),http://vocab.getty.edu/aat/300241490,317.208.31,Sherd
11213740,fasteners,http://vocab.getty.edu/aat/300036363,317.208.35,Straight pin
11213761,Costume (hierarchy name),http://vocab.getty.edu/aat/300209261,317.208.40,Hairpin
11213413,fasteners,http://vocab.getty.edu/aat/300036363,317.209.1,Button (fastener)
11213414,fasteners,http://vocab.getty.edu/aat/300036363,317.209.2,Button (fastener)
11213634,fasteners,http://vocab.getty.edu/aat/300036363,317.209.3,Button (fastener)
11213635,fasteners,http://vocab.getty.edu/aat/300036363,317.209.6,Button (fastener)
11213636,fasteners,http://vocab.getty.edu/aat/300036363,317.209.7,Button (fastener)
11213637,fasteners,http://vocab.getty.edu/aat/300036363,317.209.8,Button (fastener)
11213474,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.209.21,Percussion cap
11213475,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.209.22,Percussion cap
11213580,fasteners,http://vocab.getty.edu/aat/300036363,317.211.1,Button (fastener)
11213581,fasteners,http://vocab.getty.edu/aat/300036363,317.211.2,Button (fastener)
11213415,fasteners,http://vocab.getty.edu/aat/300036363,317.211.4,Button (fastener)
11213638,fasteners,http://vocab.getty.edu/aat/300036363,317.211.5,Button (fastener)
11213639,fasteners,http://vocab.getty.edu/aat/300036363,317.211.6,Button (fastener)
11213640,fasteners,http://vocab.getty.edu/aat/300036363,317.211.7,Button (fastener)
11213518,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.211.10,Firearm component
11213456,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.211.11,Gunflint
11213457,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.211.12,Gunflint
11213458,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.211.13,Gunflint
11213582,fasteners,http://vocab.getty.edu/aat/300036363,317.212.1,Button (fastener)
11213641,fasteners,http://vocab.getty.edu/aat/300036363,317.212.2,Button (fastener)
11213642,fasteners,http://vocab.getty.edu/aat/300036363,317.212.3,Button (fastener)
11213643,fasteners,http://vocab.getty.edu/aat/300036363,317.212.4,Button (fastener)
11213644,fasteners,http://vocab.getty.edu/aat/300036363,317.212.5,Button (fastener)
11213645,fasteners,http://vocab.getty.edu/aat/300036363,317.212.6,Button (fastener)
11213555,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.212.7,Cartridge (ammunition)
11213756,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.212.8,Toothbrush
11213739,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.212.8,Needle Case
11213459,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.212.13,Gunflint
11213519,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.212.14,Firearm component
11213400,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.212.55,Fragment (object portion)
11213506,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.212.56,Fragment (object portion)
11213764,Faunal material,,317.212.63,Remains
11213485,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.213.1,Ball (bullet)
11213583,fasteners,http://vocab.getty.edu/aat/300036363,317.213.2,Button (fastener)
11213646,fasteners,http://vocab.getty.edu/aat/300036363,317.213.3,Button (fastener)
11213647,fasteners,http://vocab.getty.edu/aat/300036363,317.213.4,Button (fastener)
11213460,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.213.5,Gunflint
11213757,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.213.6,Comb (grooming tool)
11213584,fasteners,http://vocab.getty.edu/aat/300036363,317.214.3,Button (fastener)
11213585,fasteners,http://vocab.getty.edu/aat/300036363,317.214.4,Button (fastener)
11213648,fasteners,http://vocab.getty.edu/aat/300036363,317.214.5,Button (fastener)
11213649,fasteners,http://vocab.getty.edu/aat/300036363,317.214.6,Button (fastener)
11213650,fasteners,http://vocab.getty.edu/aat/300036363,317.214.7,Button (fastener)
11213401,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.214.42,Fragment (object portion)
11213758,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.215.1,Comb (grooming tool)
11213651,fasteners,http://vocab.getty.edu/aat/300036363,317.215.3,Button (fastener)
11213652,fasteners,http://vocab.getty.edu/aat/300036363,317.215.4,Button (fastener)
11213653,fasteners,http://vocab.getty.edu/aat/300036363,317.215.5,Button (fastener)
11213744,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.216.1,Hairbrush (grooming tool)
11213654,fasteners,http://vocab.getty.edu/aat/300036363,317.216.2,Button (fastener)
11213655,fasteners,http://vocab.getty.edu/aat/300036363,317.216.3,Button (fastener)
11213656,fasteners,http://vocab.getty.edu/aat/300036363,317.217.2,Button (fastener)
11213363,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.218.12,Fragment (object portion)
11213657,fasteners,http://vocab.getty.edu/aat/300036363,317.221.2,Button (fastener)
11213658,fasteners,http://vocab.getty.edu/aat/300036363,317.221.3,Button (fastener)
11213659,fasteners,http://vocab.getty.edu/aat/300036363,317.221.4,Button (fastener)
11213660,fasteners,http://vocab.getty.edu/aat/300036363,317.221.5,Button (fastener)
11213661,fasteners,http://vocab.getty.edu/aat/300036363,317.221.6,Button (fastener)
11213662,fasteners,http://vocab.getty.edu/aat/300036363,317.221.7,Button (fastener)
11213663,fasteners,http://vocab.getty.edu/aat/300036363,317.221.8,Button (fastener)
11213586,fasteners,http://vocab.getty.edu/aat/300036363,317.221.9,Button (fastener)
11213417,fasteners,http://vocab.getty.edu/aat/300036363,317.221.10,Button (fastener)
11213486,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.221.11,Shot (ammunition)
11213476,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.221.12,Percussion cap
11213731,Sound Devices (hierarchy name),http://vocab.getty.edu/aat/300041619,317.221.13,Reed (aerophone component)
11213742,fasteners,http://vocab.getty.edu/aat/300036363,317.221.43,Straight pin
11213461,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.221.49,Gunflint
11213664,fasteners,http://vocab.getty.edu/aat/300036363,317.222.1,Button (fastener)
11213587,fasteners,http://vocab.getty.edu/aat/300036363,317.222.2,Button (fastener)
11213588,fasteners,http://vocab.getty.edu/aat/300036363,317.222.3,Button (fastener)
11213462,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.222.4,Gunflint
11213665,fasteners,http://vocab.getty.edu/aat/300036363,317.223.1,Button (fastener)
11213562,Containers (hierarchy name),http://vocab.getty.edu/aat/300045611,317.223.3,Scabbard
11213402,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.224.26,Fragment (object portion)
11213507,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.224.27,Fragment (object portion)
11213416,fasteners,http://vocab.getty.edu/aat/300036363,317.225.1,Button (fastener)
11213487,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.225.3,Ball (bullet)
11213748,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.225.12,Razor
11213666,fasteners,http://vocab.getty.edu/aat/300036363,317.227.1,Button (fastener)
11213508,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.227.6,Fragment (object portion)
11213668,fasteners,http://vocab.getty.edu/aat/300036363,317.231.1,Button (fastener)
11213667,fasteners,http://vocab.getty.edu/aat/300036363,317.231.2,Button (fastener)
11213763,Tools and Equipment (hierarchy name),http://vocab.getty.edu/aat/300022238,317.231.15,Comb (grooming tool)
11213669,fasteners,http://vocab.getty.edu/aat/300036363,317.232.1,Button (fastener)
11213670,fasteners,http://vocab.getty.edu/aat/300036363,317.233.2,Button (fastener)
11213671,fasteners,http://vocab.getty.edu/aat/300036363,317.233.3,Button (fastener)
11213463,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.233.16,Gunflint
11213589,fasteners,http://vocab.getty.edu/aat/300036363,317.235.1,Button (fastener)
11213672,fasteners,http://vocab.getty.edu/aat/300036363,317.235.2,Button (fastener)
11213520,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.235.3,Firearm component
11213466,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.235.4,Gunflint
11213673,fasteners,http://vocab.getty.edu/aat/300036363,317.235.64,Button (fastener)
11213674,fasteners,http://vocab.getty.edu/aat/300036363,317.236.1,Button (fastener)
11213675,fasteners,http://vocab.getty.edu/aat/300036363,317.236.2,Button (fastener)
11213676,fasteners,http://vocab.getty.edu/aat/300036363,317.236.3,Button (fastener)
11213677,fasteners,http://vocab.getty.edu/aat/300036363,317.236.4,Button (fastener)
11213678,fasteners,http://vocab.getty.edu/aat/300036363,317.236.5,Button (fastener)
11213590,fasteners,http://vocab.getty.edu/aat/300036363,317.236.7,Button (fastener)
11213488,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.236.8,Ball (bullet)
11213521,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.236.10,Firearm component
11213522,Weapons and Ammunition (hierarchy name),http://vocab.getty.edu/aat/300036743,317.236.12,Firearm component
11213767,Components (hierarchy name),http://vocab.getty.edu/aat/300241490,317.236.44,Sherd
11213390,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.236.54,Fragment
11213679,fasteners,http://vocab.getty.edu/aat/300036363,317.237.20,Button (fastener)
11213680,fasteners,http://vocab.getty.edu/aat/300036363,317.238.1,Button (fastener)
11213418,fasteners,http://vocab.getty.edu/aat/300036363,317.240.1,Button (fastener)
11213592,fasteners,http://vocab.getty.edu/aat/300036363,317.240.2,Button (fastener)
11213364,Object Genres (hierarchy name),http://vocab.getty.edu/aat/300185711,317.240.19,Fragment (object portion)
